100,0.218554,0.787500
1000,0.166934,0.708750
10000,0.014371,0.704500
100000,0.012204,0.693900
1000000,0.030133,0.692495
10000000,0.041655,0.692014
100000000,0.002689,0.691926
100,0.313975,0.637500
1000,0.211771,0.700000
10000,0.061181,0.688875
100000,0.007746,0.689575
1000000,0.033469,0.691754
10000000,0.026738,0.691757
100000000,0.001101,0.691780
100,0.875727,1.037500
1000,0.140096,0.973750
10000,0.093382,0.960875
100000,0.011189,0.953363
1000000,0.004320,0.949739
10000000,0.000963,0.950485
100000000,0.001069,0.950847
