0,0
-1,0
1,0
2,0
-2,0
2,-1
-2,1
-1,-1
-1,-2
3,-1
-2,2
-3,2
0,-2
-4,2
-1,2
3,0
3,1
-2,-2
-2,-3
-5,2
-5,2
-5,1
-3,-3
4,1
-2,-4
-4,-3
-5,0
5,1
-5,-3
1,-2
-1,-4
6,1
3,-2
-5,-4
-5,3
-6,1
4,-2
5,2
6,2
6,3
7,1
7,3
7,4
-6,3
8,3
-7,1
8,1
-7,3
-7,2
-6,-3
-5,-5
8,4
8,5
9,4
-6,-4
-6,-5
-5,4
-5,-6
-8,3
9,3
-8,2
4,-3
-9,3
5,-2
9,5
-9,4
-9,5
4,-4
5,-3
-5,-7
-6,-7
9,1
6,-3
-9,6
8,6
-7,-7
-10,5
9,6
-10,3
-8,-7
9,7
-10,6
10,5
9,0
-11,3
-11,2
-7,-3
4,-5
-7,-5
-7,-8
5,-5
-11,6
9,-1
10,4
-11,7
6,-2
-5,-8
-8,1
10,1
-4,-8
5,-6
5,-7
-12,7
-4,4
-5,-9
-10,7
11,1
-13,7
9,-2
-3,-8
-8,-3
-9,-7
10,-2
-7,-9
-14,7
9,8
-3,-9
10,8
3,2
11,4
-5,-10
-9,7
-5,-11
-2,-9
9,9
12,1
-1,-9
13,1
11,8
11,0
-9,-3
11,-1
-10,8
12,8
9,-3
14,1
7,6
-11,4
0,-9
15,1
-12,2
7,7
-5,5
15,2
-13,2
-1,-10
-3,4
-6,-11
9,10
12,9
-14,2
12,-1
-15,7
13,9
-8,-9
-8,7
6,-7
6,-5
-15,2
9,11
-14,8
13,10
14,9
0,-10
16,2
-16,2
16,1
16,3
17,1
-7,-11
-10,-7
-6,-12
-15,6
-8,-11
14,0
15,9
17,0
-10,9
-15,8
18,1
7,-7
12,-2
-10,10
-15,9
-3,-10
6,-8
-16,7
10,11
-10,-8
-16,3
19,1
-10,11
-17,3
-6,-13
-8,-12
-6,-14
-7,-14
17,3
15,8
-6,-15
-10,12
10,12
-15,10
-8,-14
10,-3
1,-10
-5,-15
18,3
-9,-14
8,11
18,0
11,12
-16,6
10,-4
8,-7
-5,6
-10,-9
-10,13
-18,3
-9,-15
16,8
5,-8
6,-9
-9,13
-19,3
-19,4
-4,-15
-19,5
11,13
18,4
-19,2
-20,2
20,1
9,-7
-21,2
-17,7
-14,1
17,8
19,4
-22,2
17,9
-9,-16
-23,2
-20,5
-9,14
17,7
14,10
-6,-16
-23,3
-19,6
-6,-17
-19,1
-17,8
-3,-15
-19,7
21,1
-10,-16
19,3
-10,-14
-9,11
21,0
8,12
11,14
17,-1
9,-8
5,3
-10,-17
10,-8
-11,12
-3,-16
-20,6
-2,-15
-1,-15
-22,1
-24,2
6,-10
11,15
7,-10
11,-8
8,-10
-17,9
-6,-18
-1,-11
-24,3
-10,-18
-5,-18
-16,10
-5,-19
-21,6
-20,7
19,0
-16,11
18,8
15,10
-8,13
-17,11
-12,12
-12,13
-4,-19
21,-1
-9,15
20,-1
-3,-17
11,16
12,-8
-22,0
-24,1
22,1
-1,-16
-9,-18
-10,-10
-10,-19
-7,13
-11,-19
-21,7
-13,1
10,16
10,17
8,-11
-24,0
23,1
-25,0
-18,11
9,17
23,0
12,14
24,0
-9,16
-12,-19
-11,-14
-8,16
-13,-19
19,8
-22,7
21,-2
18,-1
25,0
-25,-1
-25,3
13,-8
25,1
-11,-9
26,1
-13,-20
10,18
6,-11
-5,-20
12,16
-24,-1
-24,-2
-23,7
26,0
-26,-1
21,-3
-5,-21
-26,-2
-23,-2
25,-1
0,-11
17,10
-10,-20
-8,17
19,9
13,-2
-13,-21
10,19
-19,11
-13,-18
27,0
17,11
-26,-3
-14,-20
8,-12
-27,-3
-28,-3
-15,-20
-15,-21
20,8
-29,-3
-12,-14
-12,-9
-7,12
-16,-20
-29,-4
26,2
11,19
-24,-3
-20,11
-29,-2
-30,-4
-30,-2
21,-4
22,-4
-31,-2
-32,-2
-16,-19
-30,-5
-5,-22
12,19
23,-4
28,0
-33,-2
-31,-1
-31,0
26,3
-15,-22
-33,-3
10,20
-15,-23
28,-1
-21,11
-5,-23
-7,17
-23,4
13,16
12,20
-5,7
-13,-22
-7,18
-4,-22
-7,19
-11,-13
-8,19
-9,19
17,-2
28,-2
