75,74
75,73
75,72
75,76
75,77
76,74
74,77
73,77
76,72
72,77
71,77
71,78
75,78
73,78
77,74
78,74
76,78
71,76
70,78
75,71
79,74
80,74
71,75
79,73
70,79
75,70
77,75
75,69
70,80
75,79
70,81
75,68
81,74
82,74
69,79
75,80
83,74
70,82
70,75
76,68
83,75
71,74
83,76
84,76
74,69
76,67
84,74
69,82
85,76
85,74
85,77
73,69
86,77
76,66
77,67
69,83
86,74
86,73
86,72
75,81
86,78
69,84
86,79
68,84
67,84
87,74
69,85
86,80
75,82
78,67
87,80
79,67
87,79
79,66
67,85
69,75
76,82
68,79
66,85
66,86
66,87
85,80
88,79
87,72
88,72
69,86
70,74
89,79
88,71
90,79
89,71
66,88
74,82
91,79
89,72
65,87
65,85
92,79
93,79
76,83
94,79
93,78
94,80
93,77
64,85
64,87
90,71
95,79
63,87
88,70
95,80
91,71
96,80
79,65
62,87
93,80
92,71
87,71
90,70
93,81
85,81
80,67
76,65
64,84
65,88
65,89
96,81
72,69
92,72
67,88
97,81
79,64
65,90
93,82
96,82
98,81
66,84
99,81
92,70
100,81
67,79
93,71
65,91
101,81
62,88
101,82
90,69
102,81
101,83
102,82
64,91
71,69
103,82
61,88
74,83
103,83
104,82
60,88
97,82
103,84
105,82
106,82
76,64
106,83
107,83
101,80
59,88
106,84
79,72
94,71
65,92
108,83
109,83
91,80
72,68
108,84
95,82
79,63
106,81
59,89
63,84
110,83
58,89
106,80
107,82
65,93
90,68
110,84
110,82
111,82
112,82
113,82
110,85
112,83
114,82
109,85
65,94
59,87
111,85
114,83
112,85
115,82
101,84
115,81
111,86
115,80
115,79
104,84
111,87
111,88
115,78
112,86
116,81
112,88
94,70
113,85
58,90
111,89
114,84
111,90
117,81
118,81
112,89
116,80
104,85
117,82
95,83
57,90
115,77
119,81
119,82
120,81
78,63
113,89
111,91
120,82
113,90
120,83
116,82
121,83
115,76
122,83
120,84
121,84
121,85
109,86
122,85
123,85
124,85
116,77
57,91
124,84
125,85
125,86
125,87
126,86
125,88
127,86
128,86
129,86
121,81
125,89
129,85
130,85
125,90
114,90
130,86
131,86
131,87
132,87
133,87
115,75
133,88
126,90
57,92
133,86
133,89
134,87
62,84
114,78
116,76
134,89
135,87
133,90
132,88
127,90
113,91
134,86
135,89
134,85
136,87
133,91
135,85
136,85
124,83
136,89
137,89
138,89
130,84
133,92
133,93
139,89
140,89
92,82
141,89
89,68
141,90
141,91
142,91
135,84
142,92
142,90
134,84
143,92
143,91
144,92
132,93
144,93
145,92
146,92
146,91
147,91
147,90
148,91
146,90
56,92
147,89
148,92
125,83
147,92
136,84
146,93
148,89
148,93
148,94
148,88
130,83
147,94
148,95
113,92
148,87
148,96
148,86
148,90
148,97
148,85
148,98
148,99
148,100
148,101
148,84
148,102
148,103
148,104
148,83
148,105
147,83
147,105
148,106
148,82
148,107
148,81
148,108
148,80
148,79
148,109
147,109
146,109
148,78
148,110
148,77
148,111
148,76
147,76
146,76
147,111
148,75
148,112
148,74
148,73
148,113
148,72
148,71
148,114
148,115
148,116
148,117
148,118
147,118
148,70
148,119
148,120
148,69
148,121
147,120
148,68
148,122
148,123
148,67
148,124
148,125
148,66
147,124
148,126
148,127
148,128
147,128
148,129
148,130
147,66
67,78
148,131
148,65
148,64
148,132
147,126
147,64
148,133
147,63
147,133
146,63
148,134
147,62
148,62
148,63
147,61
147,131
148,135
147,60
146,124
148,60
148,59
148,136
148,137
148,58
147,137
148,138
148,57
148,139
148,140
148,56
148,55
147,139
148,141
148,54
148,142
148,53
148,143
148,144
147,54
148,145
148,52
147,145
147,146
148,51
148,50
147,50
148,146
146,146
146,50
148,49
146,147
147,147
146,148
148,147
148,148
145,148
144,148
143,148
147,49
148,48
148,47
148,46
143,147
142,148
148,45
141,148
145,146
140,148
148,44
139,148
138,148
148,43
137,148
148,42
136,148
135,148
148,41
134,148
148,40
148,39
148,38
148,37
148,36
147,148
133,148
132,148
132,147
148,35
132,146
132,145
148,34
131,148
147,35
148,33
130,148
146,35
148,32
148,31
129,148
148,30
148,61
128,148
131,145
127,148
127,147
148,29
148,28
148,27
126,147
125,147
126,148
125,148
148,26
147,26
125,146
124,147
148,25
124,146
148,24
123,147
148,23
123,148
122,148
148,22
121,148
120,148
148,21
119,148
118,148
118,147
145,35
148,20
147,23
148,19
60,89
148,18
117,148
116,148
148,17
115,148
124,148
147,17
148,16
114,148
148,15
148,14
148,13
148,12
147,12
113,148
114,147
112,148
111,148
148,11
148,10
110,148
109,148
111,147
108,148
107,148
148,9
148,8
147,10
106,148
147,8
148,7
105,148
148,6
148,5
148,4
148,3
148,2
104,148
103,148
103,147
147,4
102,148
103,146
148,1
101,148
147,1
146,1
146,2
145,1
144,1
100,148
144,2
143,2
99,148
98,148
97,148
142,2
142,1
96,148
142,3
141,1
95,148
94,148
93,148
92,148
91,148
90,148
140,1
139,1
89,148
138,1
138,2
88,148
137,1
90,147
87,148
90,146
136,1
67,83
89,146
136,2
86,148
86,147
135,1
136,3
134,1
133,1
85,148
84,148
132,1
83,148
131,1
83,147
82,148
81,148
131,2
80,148
130,2
79,148
129,2
129,1
128,1
79,147
127,1
127,2
126,1
127,3
78,148
79,146
125,1
124,1
78,147
77,148
123,1
122,1
122,2
143,1
76,148
121,1
75,148
120,1
76,147
74,148
73,148
74,147
72,148
71,148
130,1
119,1
118,1
70,148
69,148
117,1
117,2
116,1
116,2
115,2
115,1
114,1
68,148
67,148
66,148
65,148
64,148
64,147
63,148
62,148
115,3
61,148
113,1
112,1
111,1
60,148
59,148
58,148
110,1
109,1
57,148
56,148
108,1
107,1
106,1
105,1
104,1
103,1
55,148
54,148
53,148
52,148
102,1
51,148
50,148
50,147
103,2
101,1
100,1
49,147
48,147
99,1
98,1
97,1
48,148
47,147
46,147
46,146
96,1
49,148
95,1
46,145
47,148
94,1
46,148
93,1
45,147
93,2
45,148
44,148
92,1
43,148
91,1
90,1
42,148
89,1
41,148
88,1
87,1
40,148
40,147
86,1
45,145
39,148
40,146
40,145
85,1
86,2
38,148
37,148
84,1
36,148
83,1
82,1
81,1
80,1
79,1
78,1
77,1
35,148
76,1
75,1
75,2
74,1
34,148
73,1
34,147
33,147
32,147
72,1
32,148
31,147
31,148
30,148
72,2
71,1
33,148
70,1
29,148
28,148
31,146
27,148
26,148
31,145
25,148
69,1
68,1
67,1
72,3
24,148
26,147
23,148
22,148
66,1
21,148
66,2
65,1
21,147
20,148
21,146
19,148
64,1
21,145
19,147
18,148
64,2
63,1
62,1
61,1
61,2
17,148
19,146
60,2
59,2
16,148
15,148
60,1
14,148
14,147
13,148
12,148
12,147
11,148
10,148
9,148
9,147
8,148
7,148
58,2
6,148
5,148
58,1
57,1
59,1
57,2
56,2
56,1
4,148
5,147
