76,75
76,76
76,74
74,75
73,75
77,75
76,77
74,74
78,75
78,76
77,76
73,76
73,77
79,76
72,77
78,77
72,76
76,78
71,76
74,73
73,78
76,79
73,79
70,76
80,76
71,75
81,76
82,76
70,77
75,73
70,75
69,75
80,77
69,76
72,79
77,78
71,74
68,75
82,77
67,75
83,76
76,73
77,73
76,80
68,74
76,81
75,77
68,73
83,77
68,72
83,78
76,82
83,79
67,72
75,82
75,72
75,71
83,80
83,81
84,79
77,72
84,77
85,77
76,83
68,76
66,72
83,82
68,71
77,71
66,75
65,75
66,73
65,73
84,82
84,76
84,83
85,83
64,73
84,84
78,71
76,84
68,70
68,77
85,79
65,76
84,80
65,77
64,76
64,77
84,85
86,83
79,75
80,75
63,76
86,79
79,71
63,77
80,71
80,70
87,83
62,76
76,85
88,83
75,70
68,69
75,69
63,73
77,83
62,73
63,78
61,73
86,78
63,79
62,79
61,79
81,70
87,79
75,68
83,85
60,79
74,71
84,75
85,85
89,83
76,69
61,72
59,79
58,79
89,84
89,85
58,80
58,81
59,78
83,86
60,73
89,82
89,86
60,72
60,71
57,79
75,83
56,79
89,87
90,87
74,82
71,79
55,79
59,77
77,69
58,82
54,79
90,82
89,88
59,82
85,86
76,86
53,79
91,82
82,70
89,89
68,68
53,80
90,85
91,87
83,75
88,89
59,71
55,78
82,86
85,75
58,71
58,83
88,90
91,83
52,79
90,88
92,87
57,83
76,87
60,70
51,79
59,83
89,81
50,79
52,78
76,88
92,86
82,69
92,88
57,71
74,83
58,70
93,88
52,80
88,91
75,88
84,74
90,81
89,91
92,89
60,69
50,80
49,80
66,71
92,90
56,71
75,89
58,69
55,71
49,81
48,81
55,72
54,71
55,70
93,86
94,88
94,87
53,81
49,79
64,79
89,80
89,92
48,79
93,90
81,69
92,91
95,88
48,82
95,87
90,92
94,90
96,87
88,92
87,91
48,83
91,81
59,84
94,86
74,88
49,78
59,69
94,85
90,93
53,71
96,88
47,81
95,86
84,73
86,75
87,92
97,88
47,82
97,87
83,87
94,89
49,77
55,69
48,77
98,88
60,82
48,84
81,68
47,79
98,89
90,94
99,88
81,67
91,94
92,94
92,95
83,70
46,81
95,90
100,88
48,85
46,79
88,79
97,86
100,87
87,75
47,85
101,87
52,71
46,85
57,84
56,84
51,71
45,81
57,85
47,77
55,84
102,87
100,89
101,86
46,77
45,82
57,86
100,90
51,70
46,86
88,93
102,88
46,87
100,91
103,88
45,85
104,88
59,68
103,89
44,82
103,90
82,67
102,90
93,95
47,76
84,70
77,88
46,76
102,91
101,85
90,95
50,70
55,68
51,72
105,88
74,89
103,91
73,88
106,88
104,90
47,75
45,87
105,87
47,74
50,72
47,73
45,88
93,96
100,85
105,90
45,77
44,77
43,77
61,70
88,94
94,96
104,91
105,86
45,89
43,82
105,89
81,66
106,86
104,92
44,87
107,88
107,86
93,97
104,93
104,94
54,68
43,76
104,95
103,95
91,93
106,85
108,86
49,70
104,96
42,82
105,85
109,86
49,71
75,90
109,87
98,90
61,80
48,71
43,81
43,75
109,88
45,90
47,71
44,89
42,77
45,91
44,91
44,92
99,91
45,84
74,68
105,95
47,87
109,89
50,69
43,91
43,74
44,78
46,71
110,88
88,95
87,74
109,85
106,95
111,88
43,87
83,67
41,82
41,83
45,92
99,85
106,84
46,70
106,96
106,83
43,89
112,88
43,88
112,89
113,88
42,87
41,77
113,87
113,86
109,84
114,86
41,87
48,87
43,73
42,89
83,66
43,72
114,88
107,95
112,90
112,91
113,89
41,78
40,87
107,89
115,88
93,98
44,93
107,96
106,82
115,87
115,86
56,86
107,97
39,87
93,99
115,89
39,86
109,83
103,96
115,90
116,86
44,94
114,85
104,97
99,84
38,87
37,87
115,91
37,88
108,95
46,92
44,95
117,86
41,88
43,94
116,90
108,96
43,92
50,68
40,77
39,77
106,81
38,77
37,77
118,86
118,85
119,85
72,88
42,73
118,84
102,95
117,90
107,82
104,98
42,90
40,76
115,92
75,91
38,76
92,98
72,89
118,83
49,87
44,96
74,67
117,91
87,95
117,89
43,95
41,89
49,88
59,67
36,88
37,76
44,97
120,85
120,86
115,93
108,82
117,83
44,98
36,89
118,90
117,82
109,96
50,67
118,91
93,100
37,78
42,92
104,99
121,85
122,85
118,87
119,91
44,99
122,84
37,75
36,75
36,78
43,98
44,100
64,80
120,87
35,89
123,84
37,79
72,90
103,98
119,90
46,73
44,101
106,80
37,86
118,92
35,88
121,84
123,83
123,82
43,71
42,76
124,83
110,96
125,83
34,88
121,87
126,83
123,85
126,84
35,87
119,92
118,93
36,90
123,81
110,97
121,88
42,93
37,80
127,84
104,100
122,88
36,74
126,82
127,85
128,84
44,102
35,75
43,102
104,85
126,81
84,66
120,91
33,88
121,91
106,79
34,89
121,92
106,78
34,75
88,96
42,102
45,102
118,94
45,103
77,86
129,84
130,84
105,78
131,84
130,85
118,95
35,76
127,81
34,90
33,87
132,84
133,84
36,91
134,84
32,88
36,73
45,104
122,82
135,84
122,91
42,98
136,84
45,105
136,83
136,82
126,80
45,101
133,85
110,98
137,83
133,86
33,90
137,82
104,84
32,90
42,99
35,73
136,81
118,96
136,85
136,86
137,85
137,86
138,82
86,95
41,102
136,87
109,98
59,66
137,81
138,83
138,86
41,73
137,80
43,103
137,87
133,87
105,99
138,80
139,83
138,81
138,79
102,98
86,96
139,81
32,89
139,86
140,83
140,86
123,91
32,91
45,106
141,83
41,72
142,83
121,93
143,83
122,93
142,84
46,101
139,79
143,82
136,88
139,87
144,82
130,86
140,81
143,81
139,78
140,79
33,75
141,86
143,80
110,99
143,79
127,86
142,81
144,79
34,91
143,78
45,107
92,99
142,86
139,88
143,77
123,80
145,79
31,88
144,77
144,76
146,79
145,80
134,87
118,97
144,83
145,77
141,79
145,76
139,77
146,78
146,76
147,76
144,84
148,76
145,75
147,79
122,89
147,80
147,75
117,97
148,77
148,80
143,86
148,81
144,75
142,87
148,79
147,74
145,83
148,74
46,107
32,75
148,78
41,103
144,86
148,73
146,83
34,92
147,81
42,101
147,82
145,86
148,82
122,92
148,83
34,76
145,87
139,89
148,84
130,87
139,90
30,88
148,75
142,78
148,72
43,104
140,77
140,90
30,89
148,71
30,87
142,88
148,85
148,86
83,65
29,89
148,87
146,86
138,90
148,88
145,74
119,95
139,91
117,98
148,70
148,89
141,87
147,70
31,91
148,90
147,69
147,90
148,69
147,68
124,91
147,67
148,91
148,68
146,69
148,67
148,66
148,92
148,93
148,65
148,64
148,94
147,91
148,63
148,95
130,88
101,98
141,90
148,62
148,61
148,96
148,97
148,98
148,60
148,59
37,73
147,62
148,99
148,58
48,88
147,58
147,57
146,57
106,99
148,100
147,56
46,108
145,69
148,57
148,101
147,55
148,56
147,99
147,92
91,80
147,54
148,102
148,103
85,66
148,104
148,54
147,104
148,53
32,76
147,53
147,105
146,105
147,52
148,105
88,97
146,106
146,53
45,108
145,53
146,52
145,106
144,106
148,52
144,107
36,72
147,51
44,107
144,108
148,51
30,86
147,50
148,50
148,106
148,49
143,108
145,107
35,78
148,48
148,107
40,102
147,48
148,47
31,92
142,108
143,109
148,46
143,110
43,107
146,107
32,74
148,45
148,108
148,109
110,85
143,111
148,44
148,43
28,89
46,109
148,42
27,89
148,41
148,110
147,41
148,111
93,101
148,40
148,112
142,111
31,76
148,113
141,108
148,39
148,38
148,37
148,36
148,55
31,93
148,35
147,45
148,114
148,115
148,34
147,115
147,116
148,116
147,117
148,33
147,103
29,88
87,97
148,32
148,31
42,107
148,30
148,117
105,100
147,118
47,109
148,29
148,118
147,31
148,28
146,31
148,119
148,27
148,26
31,75
148,25
148,120
119,96
27,90
148,24
148,23
148,22
147,23
148,121
146,23
148,122
148,123
148,21
147,122
148,124
145,23
148,125
146,117
145,22
148,126
40,101
31,74
29,90
36,71
147,125
82,66
31,87
147,22
148,20
146,125
148,19
147,19
148,127
148,128
145,21
147,18
147,17
140,108
32,77
148,17
147,127
144,21
40,103
147,128
145,20
147,16
148,129
146,128
31,73
45,109
148,18
148,130
