-0.127936	0.378402
-0.505689	-0.780963
0.200378	0.758183
1.07383	1.13522
-0.417722	0.181595
0.0552873	1.41076
-0.424187	1.18177
-1.15208	-0.802457
-1.45101	-1.22339
-1.45419	-1.62437
0.773039	1.2968
-2.33399	-1.99721
-1.1353	-1.11431
-0.423556	1.76713
-0.992085	1.86456
-1.87276	1.90378
-1.47669	-1.15394
-1.90677	-2.12532
-2.0048	-2.2668
-1.4841	-2.54692
-7.72421E-05	0.464222
-0.995605	1.77305
-1.22158	2.75536
-0.618054	-1.27946
-2.79425	1.96362
-1.17004	-3.03342
1.26541	1.75422
1.67744	0.822755
-2.79126	-2.62523
-1.77017	-3.5476
-3.24291	-2.54928
-1.04076	-1.72379
-2.30205	1.89834
2.20289	0.590097
2.98737	0.289401
3.13749	-0.247629
-2.17305	2.69158
-1.82639	-2.7466
-2.46115	-3.99468
0.979931	2.33208
-2.40695	-3.99586
-3.05357	-4.16652
0.824746	0.358139
-1.31131	1.4267
-0.531351	2.74325
2.82769	0.219877
-0.196254	3.43234
-0.497862	3.54136
3.52503	-0.36292
-3.98103	-2.8708
-1.65421	-3.73472
-0.55287	-0.670024
-4.60924	-3.06582
-2.44075	1.74201
-3.15823	1.74126
-1.81494	-3.85952
-4.54553	-2.66902
-2.31775	3.61318
0.0598884	2.45341
-5.10606	-3.49532
1.27472	1.33716
3.3099	0.0183518
-3.61196	1.73945
0.449045	0.298543
-3.28476	2.69924
-4.47458	1.80168
-1.93202	-4.34724
-4.59542	1.67383
1.7868	2.9125
-4.90627	2.37429
-4.9968	1.35757
-1.79557	-4.02142
-1.9975	3.68386
1.7688	3.89987
-5.30366	-3.70429
-5.73712	-4.4428
-3.46351	-4.94089
1.51156	3.78714
-5.29899	0.751292
-5.67202	1.95419
-3.80135	-4.4302
2.40547	2.60203
-4.99868	3.25126
1.24628	4.00572
-5.11541	-2.45582
1.03245	4.24757
-6.39883	-4.12029
0.78686	4.19144
-4.19359	-5.1693
3.21654	-1.06073
0.636009	4.99724
-2.27214	3.99846
-2.91653	4.21465
-6.50359	2.14396
-4.57472	-5.54473
-1.88564	4.34016
-3.12729	3.7106
2.18327	4.28137
2.86202	-1.67573
2.48961	4.86754
-3.56466	4.53402
3.69043	0.0212937
-5.28555	0.544734
2.30454	-1.94936
3.63215	-0.185885
2.83247	5.1321
2.13739	5.64069
2.29622	4.88137
3.22819	6.03748
3.99646	5.66747
3.23643	6.54323
-5.57893	3.94801
-5.91177	4.20846
-3.94198	4.48567
-5.12327	-4.50174
-3.49148	4.91431
4.25716	5.67904
3.7316	-0.852708
1.57868	5.87755
2.99618	6.57199
-0.904652	-2.76573
4.26596	-1.65898
3.03492	6.7629
4.52326	-2.24014
4.84488	6.31072
-5.37092	0.310418
-5.92987	4.15057
4.16916	5.68061
-6.86076	2.41847
-1.50343	4.48989
-7.21335	-4.56217
5.68395	5.98372
-1.73512	-4.9353
-3.07567	5.56098
-4.6897	-6.48228
-6.96567	1.71669
5.30163	-2.61135
-3.66849	-5.99567
-3.92028	-6.98235
5.14753	6.75549
-4.91713	-7.45558
-7.18992	-4.99925
-5.59904	5.12808
-3.99276	5.91591
3.05292	2.47721
-3.8875	5.64503
4.87738	7.42295
-6.08895	3.55717
5.11218	8.20289
3.7411	0.484299
3.33854	6.59442
-7.27154	2.16609
5.33728	-3.601
4.79784	-1.89149
5.34887	8.19934
-6.99909	3.2088
-4.70859	-7.81635
3.95814	-0.0307968
5.17771	8.31966
-4.05779	-6.84998
-6.84802	3.94883
5.85305	6.29825
5.47135	8.12129
5.23701	6.43251
5.06539	-4.44585
4.31046	-4.82436
-3.85	-7.56459
-7.39093	-5.71315
-5.26192	-7.84936
-1.98796	-5.5339
-8.35467	-5.45682
-4.78777	-8.39781
-2.86697	-6.45922
4.22882	-5.02585
5.10129	8.37161
-7.68389	4.19548
5.44356	8.6606
3.48076	2.11219
-8.95514	-5.41565
4.71205	8.88554
4.97114	-5.66146
5.96668	8.47527
-8.73794	-6.2188
-4.90689	-8.84778
0.191187	4.85876
-9.30276	-6.63811
-4.66731	-8.5355
-5.9754	-2.8266
-9.72104	-6.148
-7.7439	4.58188
-7.79765	5.11509
3.52268	6.852
-3.27555	-8.35847
4.1474	6.01566
4.52207	0.151282
6.10667	7.665
-5.70667	-9.38314
-3.1238	-8.94978
-8.5579	4.50323
-2.54306	5.83318
4.98727	8.57871
4.02984	8.84169
6.76176	8.23459
5.86978	5.06838
-8.55133	-6.81629
4.90947	-0.687893
1.47073	6.83403
5.23669	9.36703
-9.9982	-6.3178
-5.24233	-9.50487
7.34552	8.62893
4.96398	-5.55647
5.6267	8.87652
-6.36608	-9.2667
-8.61121	-7.048
-9.91764	-6.14597
-8.21386	5.3438
4.60174	9.70574
5.35576	10.1089
1.2507	7.00344
-8.62314	-4.93901
-4.9513	-10.0121
4.49574	9.09766
5.13371	-5.7744
6.18292	5.29276
-10.3055	-7.19775
5.38341	-6.37634
4.60752	0.720071
6.95547	5.42154
-7.27656	-9.56284
5.02632	-3.73752
-2.3313	-9.13769
6.09501	4.58064
3.34481	8.66085
-7.479	3.40668
-10.1774	-7.73711
-9.66749	-6.2482
-8.1527	-9.46182
-4.67808	-10.6278
-4.05155	-11.1005
7.65929	8.65715
-3.97988	6.44382
2.78128	9.30738
-10.924	-6.04067
6.2096	-5.93172
4.54351	10.5333
-10.514	-8.55612
-8.62682	3.74859
2.99527	-2.17137
-11.3772	-8.69922
4.4607	-6.40239
-3.41219	-11.6694
-11.915	-9.33615
8.3409	8.85912
-11.4215	-8.03884
-11.1243	-5.65662
-11.627	-9.12819
-11.8978	-8.98101
-6.99375	-9.54114
-7.65483	-9.59997
-4.47645	6.36363
7.02467	6.03978
-7.83897	1.5601
-3.30356	-12.6027
-2.31176	-8.29325
6.33757	-5.22303
-9.18689	4.38155
-3.08301	-13.5138
-11.808	-5.6398
-8.16045	-10.0096
-2.57509	-11.9683
8.78736	9.31712
-8.69707	-9.93733
-11.822	-9.80944
0.347476	7.25427
9.69442	9.58826
-5.16413	-11.1702
4.67666	11.2957
7.11645	8.1271
-9.8018	4.44391
-4.58241	6.6303
8.6403	8.93962
5.93362	-2.94221
-3.94021	6.86464
-2.51415	-12.4207
-1.62402	-7.79413
-11.4152	-9.81125
-9.03998	3.77943
-10.9956	-5.52866
-11.9323	-5.20413
-2.07573	-12.294
-10.0236	4.9851
-7.18523	-10.1272
9.89627	9.17477
6.37186	-6.73674
4.00052	-6.18301
-8.09367	-10.5235
7.11346	-5.65521
-8.09252	0.680258
-7.57466	5.95407
2.65519	9.09939
-9.29616	3.59858
-12.5283	-5.45227
-4.95694	7.23461
8.37529	10.1983
-1.42595	-12.4889
2.4551	9.37768
7.643	5.26168
7.51907	-5.22161
9.72441	10.5255
-3.50737	-13.3344
-5.39544	-11.413
-10.8912	-8.77534
6.79868	-2.74544
0.735583	7.88286
8.04891	-4.91362
-11.0135	-10.7043
8.85423	-4.75251
-0.835787	-11.8543
-4.33998	-13.3639
-11.1529	-11.6509
-11.9009	-12.0483
7.56643	-2.94208
10.0606	10.4487
-8.83742	-10.9982
9.71763	-5.08273
7.83426	-5.45043
-0.408494	-12.6987
-8.99599	3.53707
6.11914	-6.98922
10.6614	9.78358
-1.92059	-12.6906
10.126	8.24558
-10.1303	4.39451
-0.825278	-13.3599
-2.2603	-8.67046
10.3564	10.4306
-2.06466	-9.11453
8.43665	11.1351
-4.67348	-13.8377
5.26474	10.4507
-10.1303	3.22273
-5.0228	7.65428
4.56075	10.9673
10.2636	9.96761
-0.998496	-7.90222
-7.80548	6.34481
-2.48075	-13.9775
-13.2012	-6.04209
8.72233	11.5058
-8.53105	-5.20827
-12.1271	-10.6648
9.08768	11.3212
-12.9813	-5.84015
-5.96854	5.94264
-10.3947	4.63042
-13.3165	-6.89356
-13.6661	-6.89149
-10.3599	4.24149
-4.4338	7.13603
-14.4793	-6.89906
-8.58073	6.93467
8.8232	11.3665
-11.5595	-4.54834
-9.42269	7.32053
-8.48127	6.34611
-12.1902	-10.9432
-10.3237	4.69499
-15.2919	-7.4497
-11.7655	-11.8573
10.1504	-5.03748
7.46323	4.59395
-2.93954	-14.7703
8.15978	-5.89771
-11.0875	-12.632
-15.5721	-6.96163
10.943	-4.9755
11.6099	-4.89854
-11.8847	-5.49696
4.76149	11.8939
8.09495	-3.14123
6.15154	10.378
-12.7439	-11.3627
8.57399	12.1447
-10.8775	4.02135
11.0296	8.59617
11.2832	9.53393
-0.736661	-13.0331
10.0494	8.58989
-4.26054	-14.5975
7.17644	-6.87823
11.3657	7.72363
6.94543	-7.59788
9.34474	11.194
11.9818	8.70984
-1.09834	-14.0021
-3.06948	-15.4418
8.90717	12.5199
11.7778	-4.64671
-3.35345	-15.6401
4.30813	12.649
-10.8382	-12.5126
9.55541	11.9472
12.1965	-3.8517
-12.7729	-10.1609
12.1828	9.04399
-4.21883	-14.6581
-13.7397	-10.1852
4.12545	13.4211
-12.9467	-11.7435
3.60099	13.6059
-1.21321	-14.8216
11.1984	7.22653
2.66048	10.1805
-9.54742	7.99984
-9.78703	7.51454
-11.4736	-13.0426
3.95016	14.2263
-9.59218	8.73552
-0.635238	-15.4458
-12.0903	-4.20085
-15.9519	-7.53451
-8.26852	-0.128553
-8.42819	3.11137
-16.0506	-6.33487
-15.9647	-5.95172
-0.771552	-13.4227
4.22076	13.2602
8.55685	12.6326
12.5623	8.41001
-4.34164	-14.9946
-16.1093	-6.83063
-0.174715	8.10456
-3.81413	-14.9824
13.1086	8.93164
-0.957353	8.54095
-9.91664	9.20876
-9.35766	7.70296
11.2874	9.92861
-0.459289	-16.0859
-16.9228	-7.05777
4.76429	-7.33601
12.8715	-4.28509
-11.0418	4.00364
-11.6436	4.67242
4.19576	14.9016
-13.949	-9.98122
10.7047	10.905
-4.65763	-14.2223
11.649	-5.01389
12.792	8.24377
-15.9141	-8.13044
13.3976	-4.62825
-12.0127	-12.1675
-1.66733	9.23904
-0.356084	-11.8337
12.7462	7.9364
2.8953	13.7061
-16.4276	-8.36517
-11.6121	-13.9953
4.75876	13.7986
-12.1763	-13.8168
-5.21764	-14.1047
2.5341	13.4389
-1.54041	-15.6385
-5.8411	-10.7206
-12.8803	-13.1309
2.22232	14.4017
6.28137	-8.0461
-16.6715	-8.59241
2.09784	14.1464
-10.1177	8.99027
2.56083	10.9003
-4.82384	-13.9915
-13.0094	-12.4665
9.50632	11.9657
-11.989	5.06135
-10.1933	8.75192
-1.8081	8.87244
-17.6047	-7.16948
2.66779	14.9987
11.7603	7.37114
-17.9031	-7.43555
2.3685	15.5878
-18.6411	-7.13873
-18.3143	-6.31623
5.0736	14.9455
8.90232	13.3217
12.442	-4.65732
-0.580923	-16.9716
-12.9987	-3.79136
1.78195	16.1198
4.80411	15.4707
1.56856	16.452
-3.08931	-15.8693
-14.3528	-9.53991
9.19218	12.9944
-17.6749	-5.79324
-11.3061	-14.6471
-5.21345	-15.1863
12.7861	-4.78064
-1.38843	-17.5447
-17.9775	-8.43062
-11.9819	5.26135
0.941777	16.588
11.9986	9.64951
10.301	-5.89117
-15.3896	-5.15772
1.40717	16.7787
1.63932	16.4034
12.4958	7.20722
7.36893	-8.17325
-18.8534	-7.97913
5.92214	-8.63833
1.67859	10.5363
-0.421408	-11.4103
12.931	6.53646
2.12206	16.5846
12.412	6.28576
12.9713	-3.41072
-1.91633	-17.2879
7.53485	-6.52089
-18.4559	-8.31437
-10.7061	9.43311
-1.99932	-18.2444
-10.8765	10.2824
-19.386	-8.79902
0.799463	17.1056
8.82207	-3.70086
-2.85249	-16.5999
12.9696	-5.36454
13.7903	6.7812
-12.2755	5.80236
0.15526	-12.4196
-10.6618	10.847
-17.7628	-5.43727
10.4566	11.9314
-2.29909	-18.6797
-18.6459	-7.42906
-19.7383	-9.20855
-11.5424	10.2314
-20.2486	-9.77772
-20.9429	-9.13802
1.52968	17.7042
12.9861	-6.10577
13.3294	-7.00933
-10.7679	-14.921
14.6716	6.43233
-12.6617	5.92611
-0.556444	-17.2319
13.7695	-7.16618
-2.43826	-17.1562
-21.5118	-8.63518
14.6945	5.82388
-11.6894	10.4737
-2.34244	9.78752
15.1087	6.00903
13.6816	-4.71667
-22.268	-9.00763
-10.4444	-15.2514
14.2883	-7.73933
5.45213	-9.43063
-22.3895	-8.32934
-10.483	9.33924
14.3274	-7.00713
-18.259	-4.59839
12.2046	5.59303
0.117156	-17.6157
-10.2722	-14.9508
10.9793	12.2119
-2.17535	-19.2249
-20.667	-8.82979
11.5456	12.6377
9.02872	13.9421
13.6829	-4.10503
4.64323	16.2409
11.1582	12.635
13.9948	9.29486
-22.6439	-8.9076
-2.23443	9.63341
-21.352	-7.86045
-17.5913	-3.9052
-18.8295	-5.4643
0.273433	-17.2439
14.116	-3.43685
0.153527	-16.4348
-22.5928	-9.53752
-22.8924	-10.4647
0.00566718	-13.2449
11.0899	13.397
-23.3862	-9.09696
-16.9334	-9.04451
-10.9616	-15.4925
-5.34412	-11.9079
-21.0964	-7.23462
14.3544	-3.51786
8.64506	14.3226
-2.24119	10.5584
1.74502	17.8344
14.592	-3.28668
11.6155	13.5104
1.84932	17.6868
4.91991	-0.228253
-13.4566	-13.3097
-0.473553	-18.3599
-12.5042	-3.28261
-11.6536	-15.0192
-10.8978	-15.8701
4.45423	16.0582
-19.6332	-10.373
-12.8707	5.47904
14.4501	8.44551
-2.12145	7.97143
-22.3463	-10.3822
-11.942	9.9045
14.9999	7.10841
15.364	8.67411
2.16206	18.4337
0.429416	-18.7351
-17.2599	-3.20139
0.00849464	17.4768
8.87398	15.2236
15.3257	9.36404
1.96382	19.1505
-22.7715	-7.45566
15.6661	8.99108
12.0509	12.4979
-3.46117	-16.3497
-10.2402	-14.1214
16.1989	8.70285
8.43428	15.2532
-5.42773	-15.8536
15.3366	5.39195
0.93722	-18.3267
17.1518	8.72918
-18.9008	-5.03595
0.786855	16.6916
-1.96529	-19.8897
-11.4572	10.9498
-23.9953	-9.46204
17.5285	9.5798
-12.4498	11.0846
17.4064	8.65718
14.7397	-7.65619
-24.8474	-8.98129
-13.0511	5.51972
15.0052	4.98751
2.29167	16.8765
-12.5339	6.05352
0.201461	-18.6438
-5.61541	-14.9354
14.763	-8.08776
0.731823	17.9949
2.33781	15.5968
10.9435	13.8061
-23.3439	-7.83301
-11.0121	-16.4336
-23.4274	-11.3052
-25.3079	-9.58609
-10.7747	-15.6645
-26.0047	-9.12511
-10.3658	-17.0965
14.5641	-8.54109
14.8038	-8.97813
7.43325	-8.57889
-23.1949	-10.8482
-5.26978	8.5637
14.0046	-5.43103
14.1069	-4.08258
-13.5068	-14.1261
18.0183	9.05625
17.69	9.25614
-10.4582	-16.5687
2.58144	19.6288
15.0183	-2.68376
-22.6866	-11.736
-12.9989	10.655
