0.248471,0.061419,0.966690
0.554660,-0.572409,0.603904
0.979847,0.035363,-0.196595
-0.981597,0.017320,-0.190178
-0.331143,0.894421,-0.300592
0.109224,0.991880,-0.065148
-0.102653,0.094732,-0.990196
0.828193,-0.518192,-0.213478
-0.974625,0.214338,0.064541
-0.663137,0.211509,0.717992
-0.566751,-0.414702,-0.711910
0.092484,0.460526,0.882815
-0.681117,-0.515500,-0.519943
-0.732148,-0.031925,-0.680397
0.785617,0.268082,0.557618
-0.642825,-0.759006,-0.103379
-0.767370,-0.243593,0.593132
-0.195200,-0.622161,0.758164
0.881550,0.101108,0.461137
-0.915866,0.231327,0.328142
-0.029219,-0.199314,-0.979500
0.676425,-0.583439,-0.449498
0.183374,0.747821,-0.638074
-0.982304,-0.178077,-0.058031
0.132535,0.796941,0.589338
0.174141,-0.068672,-0.982323
0.113933,0.988814,0.096257
0.823206,-0.518204,-0.231942
0.571545,0.779443,-0.256524
-0.236314,0.799356,0.552436
-0.396596,-0.439959,0.805697
0.617252,-0.435950,-0.654940
0.614211,0.689971,0.382995
0.073074,0.040395,0.996508
0.317464,-0.895745,0.311220
-0.358512,0.719908,0.594308
-0.350341,-0.780046,0.518449
0.754168,0.469553,-0.459075
-0.740171,-0.582339,0.336197
-0.529870,-0.707468,0.467682
-0.274172,-0.880986,0.385608
0.108753,0.257336,0.960183
0.266444,0.940358,-0.211504
0.249571,0.677269,-0.692114
-0.587769,0.742712,-0.320790
-0.858220,-0.118201,0.499487
-0.396347,-0.341125,0.852374
-0.941868,0.305348,-0.140171
0.841291,-0.529037,0.111126
-0.843090,0.404655,-0.354196
-0.432405,0.032753,-0.901084
-0.042336,0.828039,-0.559070
-0.795190,0.565239,-0.219492
-0.298896,-0.038730,0.953499
0.335501,0.775703,-0.534532
0.303443,-0.950097,0.072373
0.486499,0.811481,0.323756
0.673681,0.471144,-0.569365
-0.690975,0.055092,0.720776
-0.445571,-0.891452,0.082343
-0.783651,0.612265,-0.104990
-0.721096,0.459795,-0.518276
0.510466,0.606955,-0.609123
-0.132239,0.850865,0.508469
0.471051,0.863470,-0.180361
0.489227,-0.512477,0.705708
0.516317,0.147754,0.843555
-0.878589,-0.309700,-0.363548
0.986123,0.122191,-0.112386
0.059449,-0.465435,-0.883083
0.837096,0.546966,0.009916
0.387831,0.582178,0.714602
0.335506,-0.886235,0.319410
-0.304839,0.874026,0.378353
-0.247552,0.140470,0.958638
0.722548,-0.667778,-0.178876
-0.839567,0.376452,-0.391677
0.413468,-0.034108,-0.909880
0.493832,-0.788163,-0.367327
-0.927511,0.191062,0.321276
0.784994,0.558003,-0.269105
0.571511,-0.010028,-0.820533
0.696516,0.229963,-0.679693
0.885826,0.075018,0.457913
0.993030,-0.059160,0.101939
0.259755,-0.538682,-0.801467
0.669622,0.684780,-0.287546
0.256465,-0.656681,-0.709222
0.212081,0.972969,0.091399
-0.433718,-0.888952,0.147150
0.510319,0.126463,-0.850636
0.155453,-0.752711,-0.639735
0.984039,0.177748,0.008576
0.990541,0.117268,0.071246
0.190616,0.734955,-0.650774
0.843766,-0.236688,0.481702
-0.963051,0.268236,-0.024141
0.700199,-0.687896,0.191104
0.489052,-0.854522,-0.174988
-0.089189,-0.305943,0.947863
-0.682342,0.043766,0.729722
0.400011,0.798566,0.449760
-0.452357,-0.295845,-0.841338
0.099796,-0.910999,-0.400153
0.615645,0.509905,0.600814
-0.376430,0.919283,-0.114979
-0.599082,0.686403,-0.412251
0.223652,0.619523,-0.752443
0.911445,0.278640,-0.302699
-0.642546,-0.583478,0.496677
-0.757548,-0.508986,-0.408722
0.785655,-0.011090,0.618566
0.032013,0.967203,0.251981
0.024365,0.422923,-0.905838
0.329940,-0.846588,-0.417647
-0.303525,0.738188,0.602454
0.040451,0.838481,-0.543427
0.248286,-0.770005,0.587746
-0.793675,-0.550199,0.259540
0.903684,-0.420342,0.081655
-0.814922,0.477534,0.328426
-0.555156,-0.803378,-0.215373
0.255580,-0.923761,0.285211
-0.187922,0.832297,-0.521505
0.042134,-0.472110,-0.880532
-0.196187,0.327569,0.924234
0.328730,0.857969,-0.394748
0.848868,0.001760,-0.528603
-0.924847,-0.267303,-0.270569
0.697510,0.526569,0.486008
-0.149513,-0.945399,0.289598
-0.232897,-0.629029,-0.741675
-0.069084,-0.769917,0.634394
0.747018,-0.613451,0.256207
0.760084,-0.649774,0.008206
0.995475,0.008873,-0.094612
0.544292,-0.836263,-0.066405
-0.749794,-0.659011,-0.059279
-0.004972,0.933870,-0.357579
0.983421,-0.032243,0.178445
-0.336467,0.511365,-0.790756
-0.911820,0.351547,-0.212130
0.292463,0.605899,0.739832
0.368939,-0.855913,0.362348
0.764289,-0.642571,0.054449
0.526531,-0.118464,-0.841862
0.594845,0.074208,0.800408
0.886985,-0.070455,0.456392
0.740572,-0.198758,0.641910
-0.632317,-0.527241,0.567620
-0.646703,-0.762718,-0.006014
0.440076,0.190982,0.877416
0.036158,0.683307,0.729236
-0.510167,0.817768,0.266429
-0.100038,-0.992657,-0.068001
-0.410226,-0.235341,-0.881096
-0.112042,-0.818393,-0.563630
-0.169947,0.470116,-0.866088
-0.602088,-0.728364,-0.327072
-0.376276,0.014269,0.926398
0.718737,0.694171,-0.039304
-0.551875,0.559661,-0.618234
0.545833,-0.531618,-0.647648
-0.129216,0.076284,-0.988678
0.705747,-0.103853,-0.700811
0.424576,0.694063,-0.581388
0.141081,0.757117,0.637864
0.772281,-0.254132,0.582236
-0.648825,-0.669001,-0.362579
-0.488275,0.868991,0.080260
0.224027,0.173276,0.959056
0.532757,0.073551,0.843066
0.798383,-0.148505,-0.583550
0.897827,0.344015,0.274881
0.156771,-0.978967,-0.130560
0.921161,-0.010359,-0.389044
0.713907,-0.386693,-0.583786
0.619975,0.696199,0.361854
-0.665031,-0.634499,-0.393884
-0.974747,-0.214543,0.061967
0.878748,0.022787,-0.476741
-0.464579,0.649883,-0.601513
0.733720,-0.554871,0.392140
0.712195,0.100480,0.694754
0.579935,-0.336061,0.742118
0.397814,0.480629,0.781498
-0.240724,0.731418,0.638028
-0.006474,0.738748,-0.673951
0.111483,0.309286,0.944412
-0.414651,0.546304,0.727748
-0.627235,0.282496,-0.725791
-0.872131,-0.247189,-0.422239
-0.174214,0.811177,-0.558249
-0.544398,-0.640799,-0.541301
-0.917674,0.213554,0.335067
